Order_ID,Order_Date,Customer_ID,Product,Category,Quantity,Unit_Price,Discount,Revenue,Cost,Profit,City,Customer_Segment,Payment_Method
ORD07874,2023-04-07,CUST00038,Desk,Furniture,4,268.78,0.25,806.34,642.2,164.14,Delhi,Corporate,Debit Card
ORD05418,2024-04-05,CUST00575,Coffee Maker,Home Appliances,7,92.68,0.25,486.57,509.18,-22.61,Kolkata,Home Office,Credit Card
ORD04939,2024-08-04,CUST03353,T-Shirt,Fashion,8,18.94,0.0,151.52,127.28,24.24,Mumbai,Consumer,
ORD08881,2024-12-08,CUST00938,Jacket,Fashion,2,159.12,0.0,318.24,257.06,61.18,Mumbai,Consumer,PayPal
ORD03625,2025-09-08,CUST01191,Coffee Maker,Home Appliances,2,229.92,0.2,367.87,310.1,57.77,Hyderabad,Corporate,Credit Card
ORD06346,2023-06-23,CUST03359,Microwave,Home Appliances,6,285.5,0.0,1713.0,1298.76,414.24,Jaipur,Consumer,PayPal
ORD04268,2024-09-19,CUST00834,Keyboard,Electronics,6,,0.0,450.3,279.78,170.52,Chennai,Corporate,Debit Card
ORD10908,2023-02-10,CUST00121,Coffee Maker,Home Appliances,7,277.87,0.0,1945.09,1424.29,520.8,Bangalore,Consumer,Debit Card
ORD00464,2024-10-12,CUST02153,Backpack,Accessories,6,91.59,0.25,412.15,499.14,-86.99,Delhi,Consumer,PayPal
ORD01755,2023-07-10,CUST01995,Laptop,Electronics,3,1915.5,0.15,4884.52,3344.88,1539.64,Pune,Consumer,Credit Card
ORD10989,2023-12-27,CUST00839,Microwave,Home Appliances,7,173.67,0.2,972.55,762.37,210.18,Hyderabad,Consumer,Credit Card
ORD05639,2024-07-24,CUST02254,Blender,Home Appliances,4,51.42,0.1,185.11,138.0,47.11,Bhubaneswar,Corporate,PayPal
ORD06533,2024-08-17,CUST00094,Laptop,Electronics,6,1398.49,0.1,7551.85,4962.12,2589.73,Delhi,Home Office,Credit Card
ORD06504,2025-06-11,CUST01462,Keyboard,Electronics,1,65.23,0.15,55.45,46.79,8.66,Ahmedabad,Corporate,
ORD08135,2025-10-23,CUST01296,Bookshelf,Furniture,5,301.17,0.1,1355.27,1298.65,56.62,Hyderabad,Consumer,Debit Card
ORD00379,2024-06-18,CUST00429,Headphones,Electronics,1,119.3,0.1,107.37,94.95,12.42,Bangalore,Corporate,Debit Card
ORD03107,2024-05-24,CUST02332,Keyboard,Electronics,8,177.02,0.0,1416.16,863.28,552.88,Kolkata,Home Office,Cash
ORD04804,2025-09-18,CUST03139,Keyboard,electronics,7,,0.15,246.69,189.84,56.85,Kolkata,Consumer,Credit Card
ORD01336,2024-01-03,CUST00616,Headphones,Electronics,8,112.32,0.15,763.78,850.24,-86.46,Ahmedabad,Consumer,Credit Card
ORD10688,2025-07-11,CUST01545,Shoes,Fashion,4,222.32,0.2,711.42,689.36,22.06,Ahmedabad,Corporate,Cash
ORD11902,2025-08-13,CUST01608,Desk,Furniture,8,191.2,0.1,1376.64,1293.28,83.36,Mumbai,Consumer,PayPal
ORD02717,2024-08-19,CUST02799,Shoes,Fashion,7,156.67,0.05,1041.86,678.72,363.14,Hyderabad,Corporate,Credit Card
ORD07417,2025-09-16,CUST00178,Bookshelf,Furniture,6,282.26,0.0,1693.56,1227.72,465.84,Kolkata,Consumer,Credit Card
ORD10673,2024-05-19,CUST00495,Bookshelf,Furniture,4,485.28,0.05,1844.06,1193.4,650.66,Pune,Consumer,Debit Card
ORD10600,2023-08-11,CUST00291,Headphones,Electronics,1,163.04,0.2,130.43,124.29,6.14,Bhubaneswar,Home Office,Debit Card
ORD07953,2024-10-18,CUST00640,Laptop,Electronics,5,1716.93,0.25,6438.49,5050.45,1388.04,Kolkata,Consumer,UPI
ORD08851,2024-07-07,CUST00240,Jacket,Fashion,4,233.04,0.0,932.16,722.96,209.2,Hyderabad,Home Office,Credit Card
ORD07559,2023-02-23,CUST03031,Bookshelf,Furniture,3,354.24,0.0,1062.72,717.57,345.15,Ahmedabad,Consumer,Cash
ORD01812,2024-05-08,CUST00181,Jacket,Fashion,5,91.37,0.2,365.48,284.85,80.63,Ahmedabad,Home Office,UPI
ORD07413,2024-05-31,CUST01395,Keyboard,Electronics,4,41.53,0.2,132.9,101.64,31.26,Chennai,Corporate,Debit Card
ORD09934,2024-05-03,CUST01039,Backpack,Accessories,4,83.55,0.05,317.49,304.64,12.85,Bhubaneswar,Home Office,Debit Card
ORD01895,2024-04-20,CUST00366,Keyboard,Electronics,4,31.77,0.15,108.02,106.88,1.14,Mumbai,Corporate,UPI
ORD08973,2024-01-24,CUST02066,Keyboard,Electronics,2,65.91,0.0,131.82,77.52,54.3,Ahmedabad,Corporate,CREDIT CARD
ORD06497,2023-05-21,CUST01298,Jacket,Fashion,3,253.43,0.0,760.29,449.22,311.07,Mumbai,Home Office,Debit Card
ORD07541,2025-04-22,CUST00801,Laptop,Electronics,3,1105.67,0.0,3317.01,2349.48,967.53,Ahmedabad,Home Office,PayPal
ORD09285,2025-09-23,CUST02205,Headphones,Electronics,5,111.93,0.2,447.72,504.1,-56.38,Delhi,Consumer,Debit Card
ORD01190,2024-02-26,CUST02847,Keyboard,Electronics,2,125.33,0.05,238.13,193.24,44.89,Bangalore,Consumer,Cash
ORD05195,2023-08-12,CUST03226,Monitor,Electronics,2,432.88,0.1,779.18,575.96,203.22,Hyderabad,Corporate,Credit Card
ORD09396,2023-06-16,CUST02477,Keyboard,Electronics,1,111.41,0.2,89.13,105.72,-16.59,Chennai,Home Office,Debit Card
ORD10526,2024-07-16,CUST02015,Jacket,Fashion,1,210.72,0.15,179.11,169.02,10.09,Bangalore,Corporate,Debit Card
ORD05946,2025-09-05,CUST02474,Shoes,Fashion,2,268.19,0.2,429.1,312.3,116.8,Mumbai,Consumer,
ORD03455,2025-07-08,CUST03461,Headphones,Electronics,8,61.18,0.0,489.44,428.0,61.44,Hyderabad,Home Office,UPI
ORD11999,2025-12-05,CUST00482,Coffee Maker,Home Appliances,3,308.06,0.05,877.97,622.71,255.26,Mumbai,Consumer,PayPal
ORD05933,2024-05-07,CUST03275,Monitor,Electronics,1,628.38,0.25,471.28,384.2,87.08,Bhubaneswar,Home Office,Cash
ORD09783,2023-02-02,CUST02720,Blender,Home Appliances,4,262.28,0.0,1049.12,600.2,448.92,Jaipur,Home Office,PayPal
ORD08619,2023-01-11,CUST00514,Desk,Furniture,5,398.68,0.0,1993.4,1493.65,499.75,Mumbai,Consumer,PayPal
ORD09062,2023-05-06,CUST02291,T-Shirt,Fashion,1,20.09,0.0,20.09,12.26,7.83,Hyderabad,Consumer,PayPal
ORD04614,2025-12-18,CUST02160,Desk,Furniture,4,373.71,0.25,1121.13,1010.16,110.97,Pune,Home Office,Cash
ORD03993,2025-08-27,CUST02248,Shoes,Fashion,2,72.04,0.25,108.06,94.98,13.08,Mumbai,Home Office,Credit Card
ORD11233,2023-07-20,CUST02982,Laptop,Electronics,1,1184.65,0.2,947.72,1104.77,-157.05,Bhubaneswar,Corporate,Cash
ORD01031,2025-11-21,CUST02663,Office Chair,Furniture,3,587.09,0.0,1761.27,1029.06,732.21,Pune,Home Office,Cash
ORD10990,2024-11-11,CUST00346,Monitor,Electronics,3,306.39,0.25,689.38,683.37,6.01,Mumbai,Home Office,Cash
ORD02221,2025-12-22,CUST02191,T-Shirt,Fashion,8,96.19,0.25,577.14,447.04,130.1,Bhubaneswar,Corporate,PayPal
ORD03775,2023-07-17,CUST00471,Headphones,Electronics,5,142.58,0.05,677.26,659.1,18.16,Kolkata,Home Office,Debit Card
ORD09984,2024-02-26,CUST01482,Office Chair,Furniture,3,257.27,0.15,656.04,669.15,-13.11,Kolkata,Consumer,UPI
ORD09416,2025-08-14,CUST03239,Desk,Furniture,3,664.01,0.15,1693.23,1266.72,426.51,Mumbai,Home Office,Credit Card
ORD01756,2024-01-05,CUST01712,Bookshelf,Furniture,8,175.92,0.05,1336.99,818.24,518.75,Hyderabad,Consumer,UPI
ORD09483,2025-03-15,CUST02745,Backpack,Accessories,8,,0.05,283.71,178.64,105.07,Chennai,Consumer,UPI
ORD08887,2024-04-16,CUST01121,Coffee Maker,Home Appliances,7,127.91,0.05,850.6,795.41,55.19,Ahmedabad,Corporate,PayPal
ORD08522,2024-05-14,CUST02481,Blender,Home Appliances,8,240.71,0.05,1829.4,1287.84,541.56,Bangalore,Home Office,Credit Card
ORD04328,2024-07-19,CUST01285,Desk,Furniture,6,502.08,0.0,3012.48,2025.24,987.24,Kolkata,Home Office,UPI
ORD10376,2024-05-24,CUST00922,Coffee Maker,Home Appliances,4,315.53,0.2,1009.7,729.96,279.74,Bhubaneswar,Consumer,Debit Card
ORD00111,2024-08-12,CUST02776,Backpack,Accessories,1,67.89,0.15,57.71,40.43,17.28,Jaipur,Consumer,Credit Card
ORD10037,2023-03-26,CUST00473,Backpack,Accessories,1,70.05,0.25,52.54,41.37,11.17,Delhi,Consumer,Debit Card
ORD09015,2023-02-07,CUST00448,Backpack,Accessories,2,119.96,0.2,191.94,148.68,43.26,Chennai,Home Office,Cash
ORD05732,2023-11-12,CUST00965,Smartphone,Electronics,1,985.62,0.0,985.62,688.85,296.77,Jaipur,Home Office,Debit Card
ORD02918,2025-07-28,CUST00100,Office Chair,Furniture,5,171.38,0.0,856.9,556.9,300.0,Delhi,Consumer,PayPal
ORD10342,2024-05-14,CUST01146,Microwave,Home Appliances,2,379.18,0.0,758.36,625.94,132.42,Jaipur,Corporate,UPI
ORD01516,2024-03-24,CUST01005,Shoes,Fashion,5,56.9,0.05,270.27,266.25,4.02,Delhi,Corporate,Debit Card
ORD11474,2025-05-26,CUST00548,Keyboard,Electronics,2,107.22,0.15,182.27,179.7,2.57,Mumbai,Consumer,Cash
ORD11191,2025-08-13,CUST03497,Monitor,Electronics,8,267.14,0.05,2030.26,1569.2,461.06,Pune,Consumer,UPI
ORD10996,2024-07-21,CUST03161,Monitor,Electronics,6,319.64,0.2,1534.27,1238.82,295.45,Mumbai,Corporate,PayPal
ORD10214,2025-04-18,CUST00513,Monitor,Electronics,1,476.81,0.2,381.45,407.59,-26.14,Jaipur,Corporate,PayPal
ORD02264,2023-10-31,CUST01391,Microwave,Home Appliances,3,602.61,0.15,1536.66,1128.45,408.21,Jaipur,Consumer,Debit Card
ORD06706,2024-09-30,CUST00580,Office Chair,Furniture,7,293.19,0.1,1847.1,1252.16,594.94,Bhubaneswar,Consumer,Cash
ORD06217,2024-07-02,CUST01695,Coffee Maker,Home Appliances,7,359.88,0.15,2141.29,1646.82,494.47,Chennai,Home Office,PayPal
ORD10314,2023-09-19,CUST02188,Smartphone,Electronics,8,514.38,0.15,3497.78,3903.36,-405.58,Bangalore,Corporate,PayPal
ORD10195,2024-04-12,CUST01145,Desk,Furniture,3,342.34,0.15,872.97,877.8,-4.83,Ahmedabad,Consumer,UPI
ORD00894,2023-10-22,CUST00749,Smartphone,Electronics,2,463.82,0.1,834.88,649.04,185.84,Chennai,Consumer,Debit Card
ORD01491,2024-08-30,CUST01597,Desk,Furniture,5,434.13,,1845.05,2002.0,-156.95,Jaipur,Corporate,Cash
ORD01851,2023-07-13,CUST02914,Desk,Furniture,3,572.96,0.0,1718.88,1064.88,654.0,Bhubaneswar,Corporate,PayPal
ORD10463,2025-11-13,CUST00350,Microwave,Home Appliances,3,654.07,0.15,1667.88,1124.4,543.48,Pune,Corporate,Debit Card
ORD00325,2023-09-28,CUST01957,Coffee Maker,Home Appliances,2,195.33,0.15,332.06,224.3,107.76,Bangalore,Consumer,Cash
ORD01216,2024-07-08,CUST00585,Bookshelf,Furniture,3,232.13,0.25,522.29,405.45,116.84,Delhi,Corporate,PayPal
ORD02934,2024-06-21,CUST00148,Desk,Furniture,2,276.3,0.15,469.71,397.28,72.43,Bangalore,Home Office,Credit Card
ORD04690,2024-07-19,CUST03174,T-Shirt,Fashion,4,68.66,0.1,247.18,249.6,-2.42,Delhi,Home Office,Cash
ORD08994,2025-03-30,CUST02776,Microwave,Home Appliances,6,214.2,0.05,1220.94,920.76,300.18,Ahmedabad,Consumer,Credit Card
ORD08727,2023-09-07,CUST02067,Smartphone,Electronics,6,565.01,0.05,3220.56,2765.16,455.4,Ahmedabad,Consumer,UPI
ORD10424,2023-07-16,CUST02002,Coffee Maker,Home Appliances,4,74.61,0.0,298.44,277.32,21.12,Bhubaneswar,Corporate,PayPal
ORD11386,2025-04-27,CUST01407,T-Shirt,Fashion,6,74.12,0.1,400.25,331.2,69.05,Kolkata,Corporate,Cash
ORD11813,2023-12-01,CUST01754,Shoes,Fashion,3,60.39,0.25,135.88,103.59,32.29,Kolkata,Corporate,Cash
ORD01130,2023-06-03,CUST00625,Laptop,Electronics,7,1374.35,0.2,7696.36,7902.58,-206.22,Bhubaneswar,Home Office,Cash
ORD07114,2023-05-23,CUST01016,Bookshelf,Furniture,3,162.23,0.2,389.35,282.87,106.48,Hyderabad,Home Office,UPI
ORD02919,2023-10-22,CUST03172,Shoes,Fashion,5,68.47,0.25,256.76,250.45,6.31,Delhi,Consumer,Cash
ORD07613,2025-05-17,CUST00565,Headphones,Electronics,4,79.93,0.25,239.79,234.68,5.11,Delhi,Consumer,UPI
ORD03085,2023-12-27,CUST02878,Headphones,Electronics,1,176.98,0.25,132.73,122.59,10.14,Bangalore,Corporate,Cash
ORD04589,2024-10-11,CUST02379,Office Chair,Furniture,8,561.78,0.05,4269.53,2650.96,1618.57,Jaipur,Corporate,Cash
ORD04305,2023-06-18,CUST00528,Laptop,Electronics,5,930.45,0.1,4187.03,2941.25,1245.78,Chennai,Consumer,Cash
ORD02796,2024-02-10,CUST01002,T-Shirt,Fashion,1,49.3,0.15,41.9,42.87,-0.97,Bangalore,Corporate,UPI
ORD05904,2023-12-21,,T-Shirt,Fashion,1,34.84,0.2,27.87,21.32,6.55,Delhi,Consumer,Cash
ORD00799,2023-03-28,CUST02960,Keyboard,Electronics,5,149.55,0.05,710.36,494.85,215.51,Ahmedabad,Consumer,Credit Card
ORD00735,2025-07-22,CUST00682,Office Chair,Furniture,1,394.73,0.1,355.26,342.1,13.16,Bhubaneswar,Consumer,PayPal
ORD06033,2024-05-31,CUST01468,Monitor,Electronics,1,747.42,0.0,747.42,445.43,301.99,Delhi,Home Office,Cash
ORD02245,2024-09-03,CUST00775,Monitor,Electronics,5,739.41,0.2,2957.64,2394.35,563.29,Chennai,Home Office,UPI
ORD00179,2023-05-19,CUST02155,Jacket,Fashion,2,158.74,0.1,285.73,224.14,61.59,Jaipur,Home Office,PayPal
ORD08418,2025-04-23,CUST02357,Jacket,Fashion,3,131.41,0.0,394.23,252.12,142.11,Jaipur,Home Office,Credit Card
ORD09214,2025-01-28,CUST03085,Blender,Home Appliances,6,80.1,0.1,432.54,411.6,20.94,Jaipur,Home Office,Cash
ORD01175,2025-04-19,CUST01203,Backpack,Accessories,1,57.44,0.1,51.7,33.38,18.32,Bhubaneswar,Home Office,PayPal
ORD06246,2024-06-27,,Office Chair,Furniture,1,423.01,0.05,401.86,331.65,70.21,Jaipur,Consumer,PayPal
ORD08432,2025-01-29,CUST02396,Desk,Furniture,7,417.99,0.15,2487.04,1883.35,603.69,Chennai,Home Office,PayPal
ORD01832,2023-06-06,CUST00617,T-Shirt,Fashion,8,55.77,0.2,356.93,356.64,0.29,Mumbai,Corporate,PayPal
ORD09822,2023-11-06,CUST03319,Keyboard,electronics,7,153.95,0.2,862.12,772.45,89.67,Mumbai,Corporate,Cash
ORD06376,2023-12-09,CUST03273,T-Shirt,Fashion,8,45.7,0.2,292.48,239.52,52.96,Jaipur,Home Office,Credit Card
ORD09759,2023-04-23,CUST00523,Shoes,Fashion,5,122.02,0.05,579.6,447.4,132.2,Jaipur,Consumer,PayPal
ORD01782,2024-09-29,CUST03447,Monitor,Electronics,2,413.62,0.1,744.52,682.5,62.02,Jaipur,Home Office,Credit Card
ORD03202,2024-03-16,CUST01251,Headphones,Electronics,3,191.13,0.1,516.05,503.7,12.35,Bhubaneswar,Consumer,Cash
ORD00199,2023-09-14,CUST01299,Shoes,Fashion,7,149.01,0.0,1043.07,641.34,401.73,Bangalore,Corporate,Cash
ORD09967,2023-01-19,CUST03457,Headphones,Electronics,4,107.39,0.05,408.08,298.64,109.44,Chennai,Corporate,Cash
ORD04088,2025-09-03,CUST01216,Headphones,Electronics,3,112.74,0.0,338.22,259.68,78.54,Delhi,Consumer,Cash
ORD05194,2024-03-05,CUST01717,Backpack,Accessories,4,33.24,0.25,99.72,121.96,-22.24,Pune,Corporate,PayPal
ORD00549,2025-06-14,CUST01617,Monitor,Electronics,6,499.71,0.2,2398.61,2536.62,-138.01,Delhi,Consumer,Cash
ORD03340,2024-01-11,CUST03241,Laptop,Electronics,4,1144.55,0.25,3433.65,2920.64,513.01,,Consumer,PayPal
ORD11458,02/06/2023,CUST01315,Headphones,Electronics,7,72.79,0.15,433.1,377.3,55.8,Pune,Home Office,UPI
ORD09187,2023-10-23,CUST02297,Desk,Furniture,1,591.57,0.2,473.26,382.61,90.65,Hyderabad,Corporate,Credit Card
ORD06759,2025-09-15,CUST02803,Office Chair,Furniture,3,179.87,0.15,458.67,317.46,141.21,Chennai,Home Office,Credit Card
ORD10284,2023-11-15,CUST01988,Blender,Home Appliances,5,230.27,0.2,921.08,889.55,31.53,Chennai,Corporate,Cash
ORD02533,2024-02-21,CUST01836,Desk,furniture,5,245.46,0.2,981.84,818.95,162.89,Pune,Home Office,Credit Card
ORD11349,2025-06-24,CUST00019,Smartphone,Electronics,4,704.69,0.15,2395.95,2057.64,338.31,Jaipur,Corporate,Debit Card
ORD02315,2023-02-16,CUST01823,Blender,Home Appliances,5,161.47,0.2,645.88,483.25,162.63,Chennai,Home Office,Cash
ORD09750,2024-02-13,CUST00077,T-Shirt,Fashion,2,50.94,0.25,76.41,79.94,-3.53,Ahmedabad,Home Office,UPI
ORD08651,2023-07-23,CUST01904,Backpack,Accessories,2,86.29,0.1,155.32,159.64,-4.32,Kolkata,Consumer,PayPal
ORD10019,2024-10-26,CUST02877,Laptop,Electronics,7,1126.96,0.15,6705.41,7216.09,-510.68,Pune,Consumer,Debit Card
ORD11807,2024-02-25,CUST01618,Microwave,Home Appliances,5,161.58,0.25,605.93,697.2,-91.27,Delhi,Consumer,Cash
ORD00067,2024-09-29,CUST00443,Jacket,Fashion,2,234.93,0.05,446.37,294.68,151.69,Bhubaneswar,Consumer,Upi
ORD05128,2024-05-18,CUST00477,Blender,Home Appliances,4,136.62,0.1,491.83,380.4,111.43,Pune,Home Office,UPI
ORD04713,2024-10-01,CUST01662,Jacket,Fashion,1,127.56,0.0,127.56,112.8,14.76,Hyderabad,Consumer,PayPal
ORD05215,2025-03-18,CUST01217,Jacket,Fashion,1,199.3,0.05,189.34,125.0,64.34,Chennai,Consumer,UPI
ORD03261,2025-07-11,CUST02797,Monitor,Electronics,6,378.09,0.0,2268.54,1400.28,868.26,Hyderabad,Consumer,PayPal
ORD05034,2023-01-24,CUST01045,Coffee Maker,Home Appliances,6,214.21,0.1,1156.73,893.76,262.97,Bhubaneswar,Home Office,Cash
ORD02573,2023-04-15,CUST01623,Keyboard,electronics,5,52.47,,223.0,211.05,11.95,Kolkata,Consumer,PayPal
ORD08314,2024-04-19,CUST01463,Backpack,Accessories,4,58.32,0.15,198.29,194.76,3.53,Jaipur,Home Office,UPI
ORD08745,2025-10-14,CUST00050,Desk,Furniture,4,717.36,0.25,2152.08,1782.88,369.2,Pune,Corporate,
ORD00623,2023-04-11,CUST00447,Microwave,Home Appliances,5,140.65,0.0,703.25,548.65,154.6,Kolkata,Consumer,Debit Card
ORD01682,2025-01-26,CUST01137,Shoes,Fashion,3,67.99,0.0,203.97,128.19,75.78,Kolkata,Corporate,Cash
ORD00788,2025-09-27,CUST00410,Office Chair,Furniture,7,232.16,0.0,1625.12,1273.93,351.19,Delhi,Corporate,Cash
ORD03333,2024-12-23,CUST01021,Bookshelf,Furniture,8,369.07,0.0,2952.56,1836.08,1116.48,Bhubaneswar,Consumer,Debit Card
ORD10546,2024-12-17,CUST03257,Monitor,Electronics,3,385.51,0.0,1156.53,838.53,318.0,Ahmedabad,Home Office,UPI
ORD07370,2025-03-19,CUST00088,Smartphone,Electronics,1,453.24,0.25,339.93,336.24,3.69,Pune,Home Office,PayPal
ORD10626,2023-08-31,CUST02201,Bookshelf,Furniture,1,230.14,0.15,195.62,164.54,31.08,Chennai,Home Office,Credit Card
ORD03281,2024-12-20,CUST01714,Backpack,Accessories,8,66.97,0.25,401.82,411.04,-9.22,Pune,Corporate,Debit Card
ORD07035,2024-07-18,CUST01584,T-Shirt,Fashion,2,52.3,0.15,88.91,62.82,26.09,Hyderabad,Corporate,Credit Card
ORD11075,2023-12-04,,Bookshelf,Furniture,1,341.77,0.1,307.59,235.49,72.1,Delhi,Corporate,Debit Card
ORD08237,2024-05-24,CUST01596,Smartphone,Electronics,8,661.74,0.25,3970.44,3486.24,484.2,Bangalore,Consumer,Debit Card
ORD06046,2024-12-25,CUST03049,Jacket,Fashion,7,57.36,0.25,301.14,369.25,-68.11,Jaipur,Home Office,Cash
ORD10505,2024-08-30,CUST01297,Bookshelf,Furniture,4,336.05,0.2,1075.36,782.56,292.8,Kolkata,Consumer,PayPal
ORD00516,2025-03-20,CUST01661,Headphones,Electronics,5,61.37,0.1,276.16,192.3,83.86,Bhubaneswar,Consumer,PayPal
ORD00479,2023-04-22,CUST03488,Jacket,Fashion,4,214.1,0.25,642.3,757.72,-115.42,Jaipur,Corporate,PayPal
ORD10707,2025-08-16,CUST01794,Monitor,Electronics,6,272.87,0.0,1637.22,953.94,683.28,Kolkata,Home Office,PayPal
ORD07568,2025-11-18,CUST02644,Bookshelf,furniture,4,432.19,0.05,1642.32,1131.88,510.44,Hyderabad,Home Office,UPI
ORD08318,2025-11-22,CUST02749,Bookshelf,Furniture,7,165.78,0.2,928.37,882.14,46.23,Mumbai,Home Office,Debit Card
ORD02648,2025-05-05,CUST00542,Coffee Maker,Home Appliances,4,258.35,0.1,930.06,664.28,265.78,Delhi,Consumer,Debit Card
ORD09959,2023-05-23,CUST02281,Smartphone,Electronics,3,1001.44,0.25,2253.24,2456.61,-203.37,Delhi,Home Office,Cash
ORD09703,2025-02-11,CUST02850,Microwave,Home Appliances,6,177.23,0.1,957.04,946.38,10.66,Chennai,Corporate,PayPal
ORD07614,2023-02-06,CUST03063,Backpack,Accessories,2,35.17,0.15,59.79,40.66,19.13,Pune,Corporate,Debit Card
ORD01034,2023-08-27,CUST00339,Keyboard,Electronics,8,108.79,0.0,870.32,665.84,204.48,Bangalore,Corporate,PayPal
ORD06962,2024-05-24,CUST00574,Jacket,Fashion,4,174.79,0.05,664.2,607.76,56.44,Pune,Home Office,PayPal
ORD02599,2023-11-04,CUST02166,T-Shirt,Fashion,2,87.41,0.15,148.6,127.8,20.8,Mumbai,Home Office,Cash
ORD06148,2024-01-16,CUST01853,Bookshelf,Furniture,7,285.87,0.1,1800.98,1409.66,391.32,Kolkata,Home Office,Debit Card
ORD07384,2023-05-14,CUST02346,Laptop,Electronics,1,1483.75,0.25,1112.81,1095.56,17.25,Pune,Home Office,PayPal
ORD10682,2025-10-25,CUST00106,Keyboard,Electronics,1,130.57,0.15,110.98,97.36,13.62,Jaipur,Consumer,Credit Card
ORD07387,2024-04-10,CUST03337,Shoes,Fashion,8,58.75,0.0,470.0,326.08,143.92,Ahmedabad,Corporate,Debit Card
ORD00345,2023-01-17,CUST01512,Blender,Home Appliances,6,174.04,0.15,887.6,940.38,-52.78,Delhi,Corporate,PayPal
ORD05522,2023-02-11,CUST02862,Monitor,Electronics,8,477.65,0.1,3439.08,3215.84,223.24,Delhi,Consumer,PayPal
ORD07862,2025-04-14,CUST03368,Keyboard,Electronics,8,$81.53,0.0,652.24,490.16,162.08,Kolkata,Consumer,Credit Card
ORD01872,2024-01-08,CUST00065,Jacket,Fashion,2,229.69,0.1,413.44,284.92,128.52,Ahmedabad,Corporate,PayPal
ORD08608,2023-06-17,CUST02665,Office Chair,Furniture,6,169.29,0.25,761.81,888.24,-126.43,Mumbai,Consumer,UPI
ORD07418,2024-11-26,CUST03437,Keyboard,Electronics,3,124.7,0.05,355.39,320.64,34.75,Bhubaneswar,Corporate,Credit Card
ORD03987,2025-08-25,CUST02807,Bookshelf,Furniture,6,137.63,0.1,743.2,505.62,237.58,,Home Office,Credit Card
ORD11671,2025-03-23,CUST01621,Shoes,Fashion,1,165.84,0.15,140.96,122.99,17.97,Bangalore,Home Office,UPI
ORD02889,2025-02-04,CUST02536,Laptop,Electronics,4,928.65,0.05,3528.87,2476.24,1052.63,Delhi,Corporate,PayPal
ORD11190,2024-09-09,CUST00676,Smartphone,Electronics,3,534.97,0.05,1524.66,1327.98,196.68,Jaipur,Corporate,Debit Card
ORD04624,2023-02-11,CUST02337,Bookshelf,Furniture,8,297.29,0.2,1902.66,1873.2,29.46,Kolkata,Consumer,PayPal
ORD04819,2024-09-12,CUST01137,Coffee Maker,Home Appliances,7,284.99,0.25,1496.2,1435.77,60.43,Ahmedabad,Corporate,Cash
ORD00221,2024-02-22,CUST01681,Monitor,Electronics ,6,170.85,0.15,871.33,763.2,108.13,Jaipur,Home Office,Cash
ORD11159,06/07/2025,CUST03456,Headphones,Electronics,6,149.7,0.15,763.47,640.14,123.33,Hyderabad,Consumer,PayPal
ORD09838,2024-11-22,CUST02417,Keyboard,Electronics,7,43.7,0.0,305.9,227.43,78.47,Kolkata,Home Office,Debit Card
ORD10110,2024-06-20,CUST02157,Coffee Maker,Home Appliances,3,294.31,0.15,750.49,644.52,105.97,Hyderabad,Corporate,Cash
ORD09426,2024-01-11,CUST00946,Jacket,Fashion,5,180.54,0.2,722.16,571.75,150.41,Chennai,Consumer,PayPal
ORD06052,2025-01-07,CUST00120,T-Shirt,Fashion,7,43.97,0.0,307.79,227.5,80.29,Pune,Home Office,Credit Card
ORD06506,2024-06-14,CUST01858,Headphones,Electronics,5,206.88,0.05,982.68,802.0,180.68,Chennai,Home Office,Credit Card
ORD04017,2025-08-15,CUST02949,T-Shirt,Fashion,4,18.91,0.1,68.08,59.4,8.68,Hyderabad,Corporate,Credit Card
ORD09872,2024-07-27,CUST00814,Keyboard,Electronics,3,163.8,0.1,442.26,327.99,114.27,Ahmedabad,Consumer,UPI
ORD04249,2024-07-13,CUST01945,Laptop,Electronics,2,888.88,0.15,1511.1,1621.6,-110.5,Bangalore,Home Office,Credit Card
ORD11111,2023-12-23,CUST02845,T-Shirt,Fashion,4,87.25,0.0,349.0,208.48,140.52,Jaipur,Home Office,UPI
ORD08514,2025-10-07,CUST01365,Office Chair,Furniture,1,330.78,0.15,281.16,299.84,-18.68,Bhubaneswar,Consumer,Cash
ORD10285,2025-12-29,CUST01299,Headphones,Electronics,7,$206.72,,1229.98,899.64,330.34,Pune,Corporate,Cash
ORD05869,25/03/2023,CUST00027,Desk,Furniture,6,212.56,0.15,1084.06,796.86,287.2,Ahmedabad,Consumer,Credit Card
ORD07646,2023-01-14,CUST00152,Desk,Furniture,5,236.17,0.05,1121.81,1054.15,67.66,Bhubaneswar,Consumer,Debit Card
ORD01265,2023-05-03,CUST01144,Keyboard,Electronics,5,128.4,0.0,642.0,394.1,247.9,Bhubaneswar,Corporate,Cash
ORD04242,2025-04-25,CUST02005,Shoes,Fashion,6,80.27,0.1,433.46,413.52,19.94,Ahmedabad,Consumer,Debit Card
ORD05651,2024-06-10,CUST00290,Blender,Home Appliances,3,88.03,0.05,250.89,155.64,95.25,Jaipur,Corporate,UPI
ORD09637,2025-05-29,CUST02216,Coffee Maker,Home Appliances,8,246.43,0.25,1478.58,1255.44,223.14,Jaipur,Consumer,PayPal
